1,1,1,1,1,1,1	0.00016628
1,1,1,1,1,1,2	0.00006258
1,1,1,1,1,1,3	0.00007152
1,1,1,1,1,1,4	0.00006651
1,1,1,1,1,2,1	0.00010192
1,1,1,1,1,2,2	0.00005328
1,1,1,1,1,2,3	0.00001538
1,1,1,1,1,2,4	0.00006187
1,1,1,1,1,3,1	0.00010120
1,1,1,1,1,3,2	0.00006115
1,1,1,1,1,3,3	0.00007045
1,1,1,1,1,3,4	0.00006330
1,1,1,1,1,4,1	0.00007116
1,1,1,1,1,4,2	0.00006187
1,1,1,1,1,4,3	0.00006937
1,1,1,1,1,4,4	0.00010192
1,1,1,1,2,1,1	0.00007867
1,1,1,1,2,1,2	0.00005722
1,1,1,1,2,1,3	0.00006544
1,1,1,1,2,1,4	0.00005006
1,1,1,1,2,2,1	0.00005865
1,1,1,1,2,2,2	0.00004542
1,1,1,1,2,2,3	0.00001001
1,1,1,1,2,2,4	0.00005400
1,1,1,1,2,3,1	0.00001359
1,1,1,1,2,3,2	0.00000930
1,1,1,1,2,3,3	0.00001109
1,1,1,1,2,3,4	0.00001359
1,1,1,1,2,4,1	0.00003683
1,1,1,1,2,4,2	0.00004685
1,1,1,1,2,4,3	0.00006187
1,1,1,1,2,4,4	0.00006687
1,1,1,1,3,1,1	0.00001395
1,1,1,1,3,1,2	0.00000894
1,1,1,1,3,1,3	0.00001287
1,1,1,1,3,1,4	0.00000966
1,1,1,1,3,2,1	0.00001430
1,1,1,1,3,2,2	0.00001216
1,1,1,1,3,2,3	0.00000215
1,1,1,1,3,2,4	0.00001037
1,1,1,1,3,3,1	0.00001573
1,1,1,1,3,3,2	0.00001252
1,1,1,1,3,3,3	0.00001287
1,1,1,1,3,3,4	0.00001180
1,1,1,1,3,4,1	0.00001073
1,1,1,1,3,4,2	0.00001037
1,1,1,1,3,4,3	0.00001502
1,1,1,1,3,4,4	0.00001430
1,1,1,1,4,1,1	0.00004506
1,1,1,1,4,1,2	0.00003576
1,1,1,1,4,1,3	0.00003397
1,1,1,1,4,1,4	0.00004255
1,1,1,1,4,2,1	0.00006401
1,1,1,1,4,2,2	0.00005686
1,1,1,1,4,2,3	0.00001180
1,1,1,1,4,2,4	0.00005936
