1,1,1,1,1,1	0.00043959
1,1,1,1,1,2	0.00045002
1,1,1,1,2,1	0.00029282
1,1,1,1,2,2	0.00032915
1,1,1,1,3,1	0.00046225
1,1,1,1,3,2	0.00043024
1,1,1,1,4,1	0.00039211
1,1,1,1,4,2	0.00038671
1,1,1,2,1,1	0.00034606
1,1,1,2,1,2	0.00033455
1,1,1,2,2,1	0.00028707
1,1,1,2,2,2	0.00024570
1,1,1,2,3,1	0.00008562
1,1,1,2,3,2	0.00007195
1,1,1,2,4,1	0.00033527
1,1,1,2,4,2	0.00032016
1,1,1,3,1,1	0.00008885
1,1,1,3,1,2	0.00006079
1,1,1,3,2,1	0.00006943
1,1,1,3,2,2	0.00007051
1,1,1,3,3,1	0.00008418
1,1,1,3,3,2	0.00008741
1,1,1,3,4,1	0.00009929
1,1,1,3,4,2	0.00006907
1,1,1,4,1,1	0.00022519
1,1,1,4,1,2	0.00020649
1,1,1,4,2,1	0.00028383
1,1,1,4,2,2	0.00030649
1,1,1,4,3,1	0.00037736
1,1,1,4,3,2	0.00039031
1,1,1,4,4,1	0.00041477
1,1,1,4,4,2	0.00036621
1,1,2,1,1,1	0.00033635
1,1,2,1,1,2	0.00032843
1,1,2,1,2,1	0.00033887
1,1,2,1,2,2	0.00038419
1,1,2,1,3,1	0.00045578
1,1,2,1,3,2	0.00046549
1,1,2,1,4,1	0.00034067
1,1,2,1,4,2	0.00032843
1,1,2,2,1,1	0.00040218
1,1,2,2,1,2	0.00034606
1,1,2,2,2,1	0.00037916
1,1,2,2,2,2	0.00028958
1,1,2,2,3,1	0.00013238
1,1,2,2,3,2	0.00012087
1,1,2,2,4,1	0.00037268
1,1,2,2,4,2	0.00029606
1,1,2,3,1,1	0.00008921
1,1,2,3,1,2	0.00008346
1,1,2,3,2,1	0.00012770
1,1,2,3,2,2	0.00011368
1,1,2,3,3,1	0.00012159
1,1,2,3,3,2	0.00011080
1,1,2,3,4,1	0.00008418
1,1,2,3,4,2	0.00008813
1,1,2,4,1,1	0.00019965
1,1,2,4,1,2	0.00018850
1,1,2,4,2,1	0.00039966
1,1,2,4,2,2	0.00041801
1,1,2,4,3,1	0.00052629
1,1,2,4,3,2	0.00064320
1,1,2,4,4,1	0.00032772
1,1,2,4,4,2	0.00044211
1,1,3,1,1,1	0.00044031
1,1,3,1,1,2	0.00041873
1,1,3,1,2,1	0.00034534
1,1,3,1,2,2	0.00039858
1,1,3,1,3,1	0.00070795
1,1,3,1,3,2	0.00070579
1,1,3,1,4,1	0.00034894
1,1,3,1,4,2	0.00034822
1,1,3,2,1,1	0.00053960
1,1,3,2,1,2	0.00051945
1,1,3,2,2,1	0.00052881
1,1,3,2,2,2	0.00045074
1,1,3,2,3,1	0.00020972
1,1,3,2,3,2	0.00021152
1,1,3,2,4,1	0.00053780
1,1,3,2,4,2	0.00049859
1,1,3,3,1,1	0.00013634
1,1,3,3,1,2	0.00009749
1,1,3,3,2,1	0.00016440
1,1,3,3,2,2	0.00017123
1,1,3,3,3,1	0.00020253
1,1,3,3,3,2	0.00018850
1,1,3,3,4,1	0.00011260
1,1,3,3,4,2	0.00009461
1,1,3,4,1,1	0.00024606
1,1,3,4,1,2	0.00022267
1,1,3,4,2,1	0.00044391
1,1,3,4,2,2	0.00047125
1,1,3,4,3,1	0.00071623
1,1,3,4,3,2	0.00067306
1,1,3,4,4,1	0.00038203
1,1,3,4,4,2	0.00041369
1,1,4,1,1,1	0.00032772
1,1,4,1,1,2	0.00031512
1,1,4,1,2,1	0.00027951
1,1,4,1,2,2	0.00032052
1,1,4,1,3,1	0.00035973
1,1,4,1,3,2	0.00034210
1,1,4,1,4,1	0.00033095
1,1,4,1,4,2	0.00034642
1,1,4,2,1,1	0.00034462
1,1,4,2,1,2	0.00042089
1,1,4,2,2,1	0.00029894
1,1,4,2,2,2	0.00029030
1,1,4,2,3,1	0.00008777
1,1,4,2,3,2	0.00009137
1,1,4,2,4,1	0.00037412
1,1,4,2,4,2	0.00037484
1,1,4,3,1,1	0.00009749
1,1,4,3,1,2	0.00005612
1,1,4,3,2,1	0.00008166
1,1,4,3,2,2	0.00006115
1,1,4,3,3,1	0.00007446
1,1,4,3,3,2	0.00006727
1,1,4,3,4,1	0.00007662
1,1,4,3,4,2	0.00006799
1,1,4,4,1,1	0.00020361
1,1,4,4,1,2	0.00021584
1,1,4,4,2,1	0.00033671
1,1,4,4,2,2	0.00036297
1,1,4,4,3,1	0.00040542
1,1,4,4,3,2	0.00045542
1,1,4,4,4,1	0.00037196
1,1,4,4,4,2	0.00047161
1,2,1,1,1,1	0.00032448
1,2,1,1,1,2	0.00041369
1,2,1,1,2,1	0.00038599
1,2,1,1,2,2	0.00049895
1,2,1,1,3,1	0.00056370
1,2,1,1,3,2	0.00069212
1,2,1,1,4,1	0.00031908
1,2,1,1,4,2	0.00044535
1,2,1,2,1,1	0.00051442
1,2,1,2,1,2	0.00059140
1,2,1,2,2,1	0.00045686
1,2,1,2,2,2	0.00037484
1,2,1,2,3,1	0.00017591
1,2,1,2,3,2	0.00019354
1,2,1,2,4,1	0.00047664
1,2,1,2,4,2	0.00062737
1,2,1,3,1,1	0.00010072
1,2,1,3,1,2	0.00012483
1,2,1,3,2,1	0.00016044
1,2,1,3,2,2	0.00016799
1,2,1,3,3,1	0.00017159
1,2,1,3,3,2	0.00020325
1,2,1,3,4,1	0.00011799
1,2,1,3,4,2	0.00017051
1,2,1,4,1,1	0.00018023
1,2,1,4,1,2	0.00020469
1,2,1,4,2,1	0.00029426
1,2,1,4,2,2	0.00037952
1,2,1,4,3,1	0.00053312
1,2,1,4,3,2	0.00060255
1,2,1,4,4,1	0.00037916
1,2,1,4,4,2	0.00043168
1,2,2,1,1,1	0.00039642
1,2,2,1,1,2	0.00035793
1,2,2,1,2,1	0.00042808
1,2,2,1,2,2	0.00045758
1,2,2,1,3,1	0.00084681
1,2,2,1,3,2	0.00076479
1,2,2,1,4,1	0.00033635
1,2,2,1,4,2	0.00034390
1,2,2,2,1,1	0.00061226
1,2,2,2,1,2	0.00054679
1,2,2,2,2,1	0.00042484
1,2,2,2,2,2	0.00037016
1,2,2,2,3,1	0.00031692
1,2,2,2,3,2	0.00026260
1,2,2,2,4,1	0.00046513
1,2,2,2,4,2	0.00038383
1,2,2,3,1,1	0.00016368
1,2,2,3,1,2	0.00014281
1,2,2,3,2,1	0.00029534
1,2,2,3,2,2	0.00028994
1,2,2,3,3,1	0.00033419
1,2,2,3,3,2	0.00030002
1,2,2,3,4,1	0.00010936
1,2,2,3,4,2	0.00012699
1,2,2,4,1,1	0.00022016
1,2,2,4,1,2	0.00016260
1,2,2,4,2,1	0.00049283
1,2,2,4,2,2	0.00047305
1,2,2,4,3,1	0.00072378
1,2,2,4,3,2	0.00056226
1,2,2,4,4,1	0.00037664
1,2,2,4,4,2	0.00036944
1,2,3,1,1,1	0.00007123
1,2,3,1,1,2	0.00006259
1,2,3,1,2,1	0.00010720
1,2,3,1,2,2	0.00012375
1,2,3,1,3,1	0.00018922
1,2,3,1,3,2	0.00024102
1,2,3,1,4,1	0.00007554
1,2,3,1,4,2	0.00007015
1,2,3,2,1,1	0.00018454
1,2,3,2,1,2	0.00018166
1,2,3,2,2,1	0.00025973
1,2,3,2,2,2	0.00025685
1,2,3,2,3,1	0.00020505
1,2,3,2,3,2	0.00022771
1,2,3,2,4,1	0.00023634
1,2,3,2,4,2	0.00018742
1,2,3,3,1,1	0.00005432
1,2,3,3,1,2	0.00006043
1,2,3,3,2,1	0.00016584
1,2,3,3,2,2	0.00016404
1,2,3,3,3,1	0.00016656
1,2,3,3,3,2	0.00017807
1,2,3,3,4,1	0.00006079
1,2,3,3,4,2	0.00006223
1,2,3,4,1,1	0.00005900
1,2,3,4,1,2	0.00004569
1,2,3,4,2,1	0.00015612
1,2,3,4,2,2	0.00018562
1,2,3,4,3,1	0.00023167
1,2,3,4,3,2	0.00024642
1,2,3,4,4,1	0.00009425
1,2,3,4,4,2	0.00012914
1,2,4,1,1,1	0.00036944
1,2,4,1,1,2	0.00036045
1,2,4,1,2,1	0.00034966
1,2,4,1,2,2	0.00037232
1,2,4,1,3,1	0.00059248
1,2,4,1,3,2	0.00058960
1,2,4,1,4,1	0.00036837
1,2,4,1,4,2	0.00037520
1,2,4,2,1,1	0.00057809
1,2,4,2,1,2	0.00071910
1,2,4,2,2,1	0.00060939
1,2,4,2,2,2	0.00060111
1,2,4,2,3,1	0.00020217
1,2,4,2,3,2	0.00023814
1,2,4,2,4,1	0.00064500
1,2,4,2,4,2	0.00079465
1,2,4,3,1,1	0.00009065
1,2,4,3,1,2	0.00011799
1,2,4,3,2,1	0.00014317
1,2,4,3,2,2	0.00016620
1,2,4,3,3,1	0.00020433
1,2,4,3,3,2	0.00026188
1,2,4,3,4,1	0.00008382
1,2,4,3,4,2	0.00013094
1,2,4,4,1,1	0.00026332
1,2,4,4,1,2	0.00025865
1,2,4,4,2,1	0.00044355
1,2,4,4,2,2	0.00052988
1,2,4,4,3,1	0.00064392
1,2,4,4,3,2	0.00067306
1,2,4,4,4,1	0.00046333
1,2,4,4,4,2	0.00055650
1,3,1,1,1,1	0.00032987
1,3,1,1,1,2	0.00027987
1,3,1,1,2,1	0.00028131
1,3,1,1,2,2	0.00030541
1,3,1,1,3,1	0.00047089
1,3,1,1,3,2	0.00041513
1,3,1,1,4,1	0.00029966
1,3,1,1,4,2	0.00028743
1,3,1,2,1,1	0.00033779
1,3,1,2,1,2	0.00028814
1,3,1,2,2,1	0.00033419
1,3,1,2,2,2	0.00026152
1,3,1,2,3,1	0.00011799
1,3,1,2,3,2	0.00008813
1,3,1,2,4,1	0.00033707
1,3,1,2,4,2	0.00029354
1,3,1,3,1,1	0.00011655
1,3,1,3,1,2	0.00008382
1,3,1,3,2,1	0.00011979
1,3,1,3,2,2	0.00010972
1,3,1,3,3,1	0.00014066
1,3,1,3,3,2	0.00012447
1,3,1,3,4,1	0.00009929
1,3,1,3,4,2	0.00008885
1,3,1,4,1,1	0.00015900
1,3,1,4,1,2	0.00012339
1,3,1,4,2,1	0.00028275
1,3,1,4,2,2	0.00026944
1,3,1,4,3,1	0.00033959
1,3,1,4,3,2	0.00032808
1,3,1,4,4,1	0.00031333
1,3,1,4,4,2	0.00028671
1,3,2,1,1,1	0.00037232
1,3,2,1,1,2	0.00032376
1,3,2,1,2,1	0.00044607
1,3,2,1,2,2	0.00045614
1,3,2,1,3,1	0.00059464
1,3,2,1,3,2	0.00061190
1,3,2,1,4,1	0.00036333
1,3,2,1,4,2	0.00036369
1,3,2,2,1,1	0.00050794
1,3,2,2,1,2	0.00048240
1,3,2,2,2,1	0.00055399
1,3,2,2,2,2	0.00047269
1,3,2,2,3,1	0.00027807
1,3,2,2,3,2	0.00027483
1,3,2,2,4,1	0.00048564
1,3,2,2,4,2	0.00039499
1,3,2,3,1,1	0.00015792
1,3,2,3,1,2	0.00013598
1,3,2,3,2,1	0.00029606
1,3,2,3,2,2	0.00033203
1,3,2,3,3,1	0.00026692
1,3,2,3,3,2	0.00027124
1,3,2,3,4,1	0.00012986
1,3,2,3,4,2	0.00013346
1,3,2,4,1,1	0.00018706
1,3,2,4,1,2	0.00015289
1,3,2,4,2,1	0.00054679
1,3,2,4,2,2	0.00052988
1,3,2,4,3,1	0.00065939
1,3,2,4,3,2	0.00058312
1,3,2,4,4,1	0.00041729
1,3,2,4,4,2	0.00035038
1,3,3,1,1,1	0.00032592
1,3,3,1,1,2	0.00031944
1,3,3,1,2,1	0.00031153
1,3,3,1,2,2	0.00036333
1,3,3,1,3,1	0.00062629
1,3,3,1,3,2	0.00071299
1,3,3,1,4,1	0.00031117
1,3,3,1,4,2	0.00032556
1,3,3,2,1,1	0.00050902
1,3,3,2,1,2	0.00053204
1,3,3,2,2,1	0.00056298
1,3,3,2,2,2	0.00048923
1,3,3,2,3,1	0.00030685
1,3,3,2,3,2	0.00027376
1,3,3,2,4,1	0.00051585
1,3,3,2,4,2	0.00050794
