1,1,1	0.01184641
1,1,2	0.00931198
1,1,3	0.00314876
1,1,4	0.00964394
1,2,1	0.01441667
1,2,2	0.01252807
1,2,3	0.00549060
1,2,4	0.01422662
1,3,1	0.01142684
1,3,2	0.01226815
1,3,3	0.00481581
1,3,4	0.01187283
1,4,1	0.01219900
1,4,2	0.01265694
1,4,3	0.00314876
1,4,4	0.01369157
2,1,1	0.01197419
2,1,2	0.00935324
2,1,3	0.00311654
2,1,4	0.00975218
2,2,1	0.01439532
2,2,2	0.01260120
2,2,3	0.00550834
2,2,4	0.01416363
2,3,1	0.01147317
2,3,2	0.01219900
2,3,3	0.00482631
2,3,4	0.01196913
2,4,1	0.01209112
2,4,2	0.01250490
2,4,3	0.00313500
2,4,4	0.01366587
3,1,1	0.01194306
3,1,2	0.00942963
3,1,3	0.00315021
3,1,4	0.00968557
3,2,1	0.01436491
3,2,2	0.01262871
3,2,3	0.00539793
3,2,4	0.01420417
3,3,1	0.01155825
3,3,2	0.01217547
3,3,3	0.00481581
3,3,4	0.01195428
3,4,1	0.01207918
3,4,2	0.01247051
3,4,3	0.00311220
3,4,4	0.01375383
4,1,1	0.00829581
4,1,2	0.00843953
4,1,3	0.01082264
4,1,4	0.01120963
4,2,1	0.00626385
4,2,2	0.01276591
4,2,3	0.01704161
4,2,4	0.01275903
4,3,1	0.00606113
4,3,2	0.00778104
4,3,3	0.01089323
4,3,4	0.00862886
4,4,1	0.00881892
4,4,2	0.01268699
4,4,3	0.01101197
4,4,4	0.01761032
5,1,1	0.00837256
5,1,2	0.00824767
5,1,3	0.01081649
5,1,4	0.01122773
5,2,1	0.00613027
5,2,2	0.01281369
5,2,3	0.01701409
5,2,4	0.01280754
5,3,1	0.00602022
5,3,2	0.00768004
5,3,3	0.01089287
5,3,4	0.00853257
5,4,1	0.00890616
5,4,2	0.01251467
5,4,3	0.01100835
5,4,4	0.01759548
6,1,1	0.00822015
6,1,2	0.00816368
6,1,3	0.01069558
6,1,4	0.01108763
6,2,1	0.00625915
6,2,2	0.01293823
6,2,3	0.01692576
6,2,4	0.01277025
6,3,1	0.00606040
6,3,2	0.00771805
6,3,3	0.01096745
6,3,4	0.00840949
6,4,1	0.00897965
6,4,2	0.01251866
6,4,3	0.01102899
6,4,4	0.01744018
